date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_177_normalized,smart_177_raw,smart_178_normalized,smart_178_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_230_normalized,smart_230_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_245_normalized,smart_245_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw
2021-06-09,Z304JW0M,ST4000DM000,4000787030016,1,109,42570552,,,92,0,100,9,95,5952,89,885172561,,,44,49187,100,0,,,100,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,6,100,0,1,421,100,2,100,0,78,22,100,0,100,0,97,7264,22,22,,,,,98,416,98,416,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,49123,100,62464925536,100,308110156272,,,,,,,,,,,,,,,,,,,,
2021-06-09,Z305G2SM,ST4000DM000,4000787030016,1,114,233594632,,,91,0,100,14,100,440,88,744819110,,,47,46671,100,0,,,100,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,3,100,0,48,52,100,0,100,0,64,36,100,0,100,0,95,11639,36,36,,,,,100,56,100,56,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,46561,100,56413663000,100,278447695690,,,,,,,,,,,,,,,,,,,,
2021-04-24,Z302SZNE,ST4000DM000,4000787030016,1,99,31333152,,,92,0,100,28,96,5520,78,75632869,,,45,49003,100,0,,,100,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,11,100,0,1,106,100,0,100,0,75,25,100,0,100,8,95,11627,25,25,,,,,100,144,100,144,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,48877,100,64662231288,100,314508086180,,,,,,,,,,,,,,,,,,,,
2021-04-18,Z304GX8A,ST4000DM000,4000787030016,1,114,60613848,,,92,0,100,11,100,0,88,751653374,,,46,47777,100,0,,,100,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,100,0,100,0,100,0,100,0,79,21,100,0,100,0,93,14114,21,21,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,47634,100,58859309880,100,295151576972,,,,,,,,,,,,,,,,,,,,
2021-06-23,Z305DFTG,ST4000DM000,4000787030016,1,118,182151440,,,93,0,100,7,100,16,89,865788701,,,46,47307,100,0,,,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,4,100,0,3,97,100,0,100,0,67,33,100,0,100,1,99,3155,33,33,,,,,100,96,100,96,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,47231,100,59528523384,100,303279700160,,,,,,,,,,,,,,,,,,,,
2021-04-27,Z305ASVA,ST4000DM000,4000787030016,1,117,142790968,,,92,0,100,9,100,0,90,943294109,,,47,47164,100,0,,,100,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,22,78,100,0,100,0,100,0,78,22,100,0,100,0,83,34428,22,22,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,46747,100,58887568704,100,286028249844,,,,,,,,,,,,,,,,,,,,
2021-04-23,S301NG4A,ST4000DM000,4000787030016,1,119,220629000,,,91,0,100,20,100,0,81,147443576,,,45,48564,100,0,,,100,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,37,100,0,87,13,100,0,100,0,78,22,100,0,100,5,97,6308,22,22,,,,,100,16,100,16,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,48466,100,64873241888,100,300540236445,,,,,,,,,,,,,,,,,,,,
2021-06-26,S301GM27,ST4000DM000,4000787030016,1,110,230809369,,,92,0,100,15,100,16,89,926440759,,,44,49604,100,0,,,100,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,3,100,0,12,88,100,0,100,0,77,23,100,0,100,0,93,14102,23,23,,,,,99,312,99,312,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,49493,100,63606047776,100,286843870963,,,,,,,,,,,,,,,,,,,,
2021-04-22,Z304KR47,ST4000DM000,4000787030016,1,120,237751832,,,91,0,100,14,100,16,89,821471964,,,45,48577,100,0,,,100,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,3,100,0,77,23,100,0,100,0,79,21,100,0,100,0,97,6394,21,21,,,,,100,64,100,64,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,48487,100,61641573744,100,352037629898,,,,,,,,,,,,,,,,,,,,
2021-04-22,Z304JDTL,ST4000DM000,4000787030016,1,116,109317984,,,92,0,100,11,100,0,88,720188327,,,45,48570,100,0,,,100,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,97,6674,22,22,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,48476,100,62057014120,100,334028221474,,,,,,,,,,,,,,,,,,,,
2021-04-08,Z302SYT1,ST4000DM000,4000787030016,1,119,230277072,,,92,0,100,10,100,0,89,851267619,,,44,49063,100,0,,,100,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,74,26,100,0,100,0,94,12991,26,26,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,48807,100,63329651576,100,263567236074,,,,,,,,,,,,,,,,,,,,
2021-04-08,Z304HZ06,ST4000DM000,4000787030016,1,117,142984560,,,91,0,100,9,100,24,88,698702763,,,47,47237,100,0,,,100,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,4,100,0,21,79,100,2,100,0,81,19,100,0,100,0,98,5994,19,19,,,,,100,56,100,56,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,47182,100,57045470600,100,335705144887,,,,,,,,,,,,,,,,,,,,
2021-04-08,Z305FBSE,ST4000DM000,4000787030016,1,112,44708240,,,95,0,100,5,100,0,86,444648070,,,50,44399,100,0,,,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,69,31,100,0,100,0,98,4458,31,31,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,44349,100,55449682800,100,271310684677,,,,,,,,,,,,,,,,,,,,
2021-04-08,S301KR2Q,ST4000DM000,4000787030016,1,113,55895440,,,91,0,100,26,100,24,88,684187593,,,45,48222,100,0,,,100,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,4,100,0,1,296,100,0,100,0,79,21,100,0,100,0,95,11162,21,21,,,,,49,8448,49,8448,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,48093,100,62006003184,100,331878782549,,,,,,,,,,,,,,,,,,,,
2021-04-08,Z302SZLY,ST4000DM000,4000787030016,1,120,2370784,,,92,0,100,28,97,3168,90,968486785,,,45,48619,100,0,,,100,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,3,100,0,1,175,100,3,100,0,72,28,100,0,100,0,94,12997,28,28,,,,,97,536,97,536,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,48475,100,65870959120,100,283162678922,,,,,,,,,,,,,,,,,,,,
2021-06-25,Z30404S0,ST4000DM000,4000787030016,1,119,218727208,,,92,0,100,15,100,0,88,780736368,,,45,48759,100,0,,,100,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,94,6,100,0,100,0,100,0,73,27,100,0,100,0,1,237631,27,27,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,47499,100,44182084992,100,325465641487,,,,,,,,,,,,,,,,,,,,
2021-06-18,S300WD0C,ST4000DM000,4000787030016,1,117,117472128,,,92,0,100,10,100,0,86,428392975,,,42,51595,100,0,,,100,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,68,32,100,0,100,0,77,47234,32,32,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,51337,100,64050441656,100,370331093589,,,,,,,,,,,,,,,,,,,,
2021-06-24,S301NJHQ,ST4000DM000,4000787030016,1,112,48230592,,,91,0,100,23,100,48,90,973646900,,,44,49557,100,0,,,100,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,4,100,0,1,118,100,0,100,0,73,27,100,0,100,0,95,11453,27,27,,,,,99,168,99,168,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,49481,100,63466391680,100,703079321382,,,,,,,,,,,,,,,,,,,,
2021-04-09,Z302SXPW,ST4000DM000,4000787030016,1,118,176070744,,,92,0,100,23,99,1120,90,972570020,,,45,48607,100,0,,,100,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,100,0,2,98,100,0,100,0,74,26,100,0,100,0,94,12025,26,26,,,,,98,432,98,432,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,48382,100,64304929720,100,277361225827,,,,,,,,,,,,,,,,,,,,
2021-08-04,S301K53M,ST4000DM000,4000787030016,1,118,168019408,,,92,0,100,80,100,0,89,882873937,,,43,50538,100,0,,,100,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,6,89,11,70,30,100,0,100,0,76,24,100,0,100,0,94,13782,24,24,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,50438,100,63638673384,100,284365091010,,,,,,,,,,,,,,,,,,,,
2021-08-04,Z305HMWF,ST4000DM000,4000787030016,1,119,232804608,,,92,0,100,16,100,0,87,4897644546,,,46,48075,100,0,,,100,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,84,16,100,0,100,0,100,0,68,32,100,0,100,2,96,9531,32,32,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,47984,100,57321346072,100,338329316428,,,,,,,,,,,,,,,,,,,,
2021-08-04,Z302T6QP,ST4000DM000,4000787030016,1,112,47489464,,,91,0,100,42,100,24,81,130506512,,,41,51713,100,0,,,100,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,118,100,0,1,136,100,0,100,0,72,28,100,0,100,0,94,13908,28,28,,,,,98,408,98,408,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,51507,100,67603296280,100,303956438015,,,,,,,,,,,,,,,,,,,,
2021-08-04,Z30583A4,ST4000DM000,4000787030016,1,112,44326288,,,94,0,100,6,100,0,87,618560179,,,46,47884,100,0,,,100,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,100,0,76,24,100,0,100,0,76,24,100,0,100,0,98,4389,24,24,,,,,100,56,100,56,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,47859,100,56912797800,100,385305975701,,,,,,,,,,,,,,,,,,,,
2021-08-11,Z304JG8F,ST4000DM000,4000787030016,1,118,173561192,,,93,0,100,7,100,0,66,3805130,,,43,50185,100,0,,,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,80,20,100,0,100,0,95,10169,20,20,,,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,50027,100,62574072936,100,300840874976,,,,,,,,,,,,,,,,,,,,
2021-08-06,Z305DVT8,ST4000DM000,4000787030016,1,114,82105976,,,92,0,100,9,100,64,88,720502463,,,46,48122,100,0,,,100,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,100,0,1,109,100,0,100,0,66,34,100,0,100,0,96,8216,34,34,,,,,100,48,100,48,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,48032,100,58098500032,100,296242614414,,,,,,,,,,,,,,,,,,,,
2021-08-12,Z305D6SB,ST4000DM000,4000787030016,1,108,123328138,,,91,0,100,15,99,624,89,907887386,,,45,48553,100,0,,,100,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,92,100,0,1,131,100,0,100,0,73,27,100,0,100,2,98,4451,27,27,,,,,99,168,99,168,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,48456,100,59818206944,100,300309477854,,,,,,,,,,,,,,,,,,,,
2021-08-12,Z302G5PP,ST4000DM000,4000787030016,1,119,208844984,,,92,0,100,9,100,0,85,361542379,,,35,57079,100,0,,,100,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,42,58,100,0,100,0,74,53962,58,58,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,56894,100,73639762712,100,312002090288,,,,,,,,,,,,,,,,,,,,
2021-08-16,S301LF1M,ST4000DM000,4000787030016,1,118,168047544,,,92,0,100,16,100,0,85,370355918,,,43,50665,100,0,,,100,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,4,100,0,100,0,100,0,100,0,76,24,100,0,100,1,93,14288,24,24,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,50481,100,62909579640,100,297457972027,,,,,,,,,,,,,,,,,,,,
2021-08-02,Z305D22Z,ST4000DM000,4000787030016,1,115,99464368,,,92,0,100,12,100,0,88,752467039,,,46,48017,100,0,,,100,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,66,34,100,0,100,0,97,7813,34,34,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,47818,100,60506112648,100,308008095971,,,,,,,,,,,,,,,,,,,,
2021-08-01,Z304F4PE,ST4000DM000,4000787030016,1,117,152045880,,,92,0,100,11,100,0,89,806768508,,,46,47996,100,0,,,100,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,17,83,100,0,100,0,100,0,69,31,100,0,100,0,96,8626,31,31,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,47916,100,58251175432,100,339090151936,,,,,,,,,,,,,,,,,,,,
2021-08-15,Z304KC0G,ST4000DM000,4000787030016,1,108,153640288,,,92,0,100,17,100,0,75,34923626,,,42,51384,100,0,,,100,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,1,97,6848,22,22,,,,,100,16,100,16,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,51298,100,63337568280,100,408915062658,,,,,,,,,,,,,,,,,,,,
2021-08-15,Z304DH3A,ST4000DM000,4000787030016,1,94,91472297,,,93,0,100,9,95,6416,90,949256974,,,42,51364,100,0,,,100,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,38,100,0,33,67,100,2,100,0,81,19,100,0,100,3,97,7791,19,19,,,,,99,304,99,304,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,51268,100,62320672456,100,371132449890,,,,,,,,,,,,,,,,,,,,
2021-08-28,Z302T6B6,ST4000DM000,4000787030016,1,117,153517480,,,92,0,100,23,100,0,81,150873479,,,41,51984,100,0,,,100,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,7,100,0,61,39,100,0,100,0,76,24,100,0,100,7,96,9894,24,24,,,,,100,40,100,40,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,51877,100,69030986784,100,375666111870,,,,,,,,,,,,,,,,,,,,
2021-08-28,Z304JWHD,ST4000DM000,4000787030016,1,117,162995728,,,92,0,100,9,100,0,80,116122491,,,42,51624,100,0,,,100,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,96,4,100,0,100,0,66,34,100,0,100,1,96,8054,34,34,,,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,51523,100,64158529120,100,343081517572,,,,,,,,,,,,,,,,,,,,
2021-09-24,Z302SZ0R,ST4000DM000,4000787030016,1,116,109374608,,,92,0,100,28,100,112,84,284668030,,,40,52944,100,0,,,100,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,8,100,0,1,107,100,0,100,0,75,25,100,0,100,0,93,15853,25,25,,,,,99,200,99,200,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,52714,100,67585640888,100,297415651868,,,,,,,,,,,,,,,,,,,,
2021-07-09,Z3058T76,ST4000DM000,4000787030016,1,97,68033108,,,92,0,100,9,51,64696,90,993451466,,,46,48075,100,0,,,100,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,590,100,0,1,714,100,1,100,0,66,34,100,0,100,0,96,9324,34,34,,,,,100,40,100,40,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,47984,100,60844514600,100,371381190905,,,,,,,,,,,,,,,,,,,,
2021-07-09,S300XJTN,ST4000DM000,4000787030016,1,117,160698352,,,92,0,100,8,100,0,81,157787345,,,39,53888,100,0,,,100,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,90,10,100,0,100,0,83,17,100,0,100,0,80,40918,17,17,,,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,53730,100,67651172104,100,305595801470,,,,,,,,,,,,,,,,,,,,
2021-09-25,Z305PHEF,ST4000DM000,4000787030016,1,118,191576984,,,91,0,100,14,100,8,88,688077095,,,45,48975,100,0,,,100,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,100,0,83,17,100,0,100,0,73,27,100,0,100,0,74,52876,27,27,,,,,100,88,100,88,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,48630,100,54284441352,100,318762851995,,,,,,,,,,,,,,,,,,,,
2021-09-25,Z304VZDD,ST4000DM000,4000787030016,1,111,37946376,,,91,0,100,14,100,0,87,595282762,,,45,48972,100,0,,,100,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,70,30,100,0,100,0,74,53941,30,30,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,48623,100,53696826416,100,309515404472,,,,,,,,,,,,,,,,,,,,
2021-07-20,Z302SZ3Q,ST4000DM000,4000787030016,1,88,92605576,,,91,0,100,16,97,3232,81,163117454,,,42,51096,100,0,,,100,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,3,100,0,11,89,100,0,100,0,80,20,100,0,100,1,95,11470,20,20,,,,,98,336,98,336,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,50972,100,65618685600,100,301443488485,,,,,,,,,,,,,,,,,,,,
2021-07-20,S300XCKG,ST4000DM000,4000787030016,1,115,91516440,,,94,0,100,8,100,280,78,59279156,,,41,52359,100,0,,,100,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,100,0,59,41,100,0,100,0,80,20,100,0,100,0,75,50106,20,20,,,,,100,16,100,16,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,52086,100,64493578016,100,373412476976,,,,,,,,,,,,,,,,,,,,
2021-07-30,S300Z8JD,ST4000DM000,4000787030016,1,118,191248784,,,92,0,100,14,100,0,87,519916877,,,40,52908,100,0,,,100,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,36,100,0,100,0,100,0,100,0,29,71,100,0,100,2,93,14721,71,71,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,52861,100,64094543640,100,354398124397,,,,,,,,,,,,,,,,,,,,
2021-09-09,Z304JWH4,ST4000DM000,4000787030016,1,119,206046984,,,92,0,100,13,100,0,87,609788065,,,41,51899,100,0,,,100,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,251,100,0,1,284,100,0,100,0,78,22,100,0,100,4,99,2793,22,22,,,,,99,200,99,200,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,51815,100,67449687248,100,388950645750,,,,,,,,,,,,,,,,,,,,
2021-09-09,Z303KKKN,ST4000DM000,4000787030016,1,117,158904496,,,91,0,100,25,100,0,86,424239738,,,41,52324,100,0,,,100,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,11,100,0,1,252,100,0,100,0,72,28,100,0,100,2,95,10384,28,28,,,,,100,136,100,136,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,52224,100,68620577984,100,322934286393,,,,,,,,,,,,,,,,,,,,
2021-09-09,Z304295H,ST4000DM000,4000787030016,1,115,92827560,,,92,0,100,8,100,0,86,425662059,,,42,51407,100,0,,,100,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,98,2,100,0,100,0,76,24,100,0,100,0,95,10910,24,24,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,51326,100,63134637192,100,303786339095,,,,,,,,,,,,,,,,,,,,
2021-07-24,Z304KR3Y,ST4000DM000,4000787030016,1,112,46574208,,,92,0,100,15,100,0,80,104162297,,,43,50784,100,0,,,100,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,91,9,100,0,100,0,74,26,100,0,100,0,97,6492,26,26,,,,,100,24,100,24,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,50691,100,64943514664,100,309886898556,,,,,,,,,,,,,,,,,,,,
2021-07-25,S301GT7Y,ST4000DM000,4000787030016,1,117,148941472,,,92,0,100,14,100,8,75,34465613,,,43,50304,100,0,,,100,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,100,0,80,20,100,0,100,0,78,22,100,0,100,1,96,9217,22,22,,,,,100,24,100,24,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,50232,100,64493769984,100,300632872832,,,,,,,,,,,,,,,,,,,,
